Date,Open,High,Low,Close,Adj Close,Volume
2016-11-08,64052000000,64767000000,63381000000,64158000000,64158000000,3265100
2016-11-09,64157000000,64358000000,61794000000,63258000000,63258000000,5630100
2016-11-10,63261000000,63903000000,60553000000,61201000000,61201000000,7623700
2016-11-11,61199000000,61626000000,58921000000,59184000000,59184000000,7572800
2016-11-14,59183000000,59961000000,58322000000,59657000000,59657000000,5408500
2016-11-16,59658000000,60915000000,59364000000,60759000000,60759000000,4582900
2016-11-17,60763000000,61493000000,59746000000,59770000000,59770000000,3531300
2016-11-18,59770000000,60193000000,59327000000,59962000000,59962000000,3462400
2016-11-21,59963000000,61070000000,59963000000,61070000000,61070000000,3520100
2016-11-22,61072000000,62550000000,61072000000,61954000000,61954000000,3987100
2016-11-23,61956000000,62046000000,61234000000,61986000000,61986000000,3489700
2016-11-24,61999000000,62105000000,61392000000,61396000000,61396000000,1647100
2016-11-25,61394000000,61559000000,60573000000,61559000000,61559000000,2653700
2016-11-28,61559000000,62934000000,61240000000,62855000000,62855000000,2752000
2016-11-29,62859000000,62859000000,60980000000,60987000000,60987000000,3423900
2016-11-30,60994000000,62590000000,60994000000,61906000000,61906000000,4587300
2016-12-01,61906000000,61911000000,59058000000,59507000000,59507000000,5352800
2016-12-02,59499000000,60379000000,58092000000,60316000000,60316000000,4344200
2016-12-05,60322000000,60720000000,59635000000,59832000000,59832000000,2861200
2016-12-06,59828000000,61235000000,59396000000,61088000000,61088000000,3606500
2016-12-07,61111000000,61918000000,61062000000,61414000000,61414000000,3841700
2016-12-08,61430000000,61936000000,60499000000,60677000000,60677000000,2936600
2016-12-09,60688000000,61129000000,60316000000,60501000000,60501000000,3339800
2016-12-12,60517000000,60517000000,59035000000,59179000000,59179000000,3244400
2016-12-13,59178000000,59946000000,58758000000,59281000000,59281000000,3589100
2016-12-14,59280000000,59338000000,58212000000,58212000000,58212000000,3857000
2016-12-15,58214000000,58635000000,57575000000,58396000000,58396000000,3569400
2016-12-16,58398000000,59312000000,58365000000,58389000000,58389000000,3683900
2016-12-19,58390000000,58600000000,57109000000,57111000000,57111000000,3396500
2016-12-20,57116000000,57918000000,57038000000,57583000000,57583000000,2673400
2016-12-21,57583000000,58049000000,57221000000,57647000000,57647000000,2461900
2016-12-22,57646000000,57646000000,56829000000,57255000000,57255000000,2809800
2016-12-23,57255000000,58143000000,57255000000,57937000000,57937000000,2155400
2016-12-26,57941000000,58781000000,57941000000,58620000000,58620000000,680200
2016-12-27,58627000000,59068000000,58402000000,58697000000,58697000000,1624700
2016-12-28,58688000000,59911000000,58688000000,59782000000,59782000000,1960500
2016-12-29,59782000000,60248000000,59278000000,60227000000,60227000000,2119500
2017-01-02,60227000000,60227000000,59371000000,59589000000,59589000000,808700
2017-01-03,59631000000,61815000000,59631000000,61814000000,61814000000,3328300
2017-01-04,61811000000,61940000000,61302000000,61589000000,61589000000,2840800
2017-01-05,61594000000,62409000000,61594000000,62071000000,62071000000,3313000
2017-01-06,62072000000,62072000000,61396000000,61665000000,61665000000,2374800
2017-01-09,61680000000,62112000000,61307000000,61700000000,61700000000,2480800
2017-01-10,61710000000,62446000000,61710000000,62132000000,62132000000,2623400
2017-01-11,62134000000,62674000000,61665000000,62446000000,62446000000,3139800
2017-01-12,62448000000,64342000000,62448000000,63954000000,63954000000,4535000
2017-01-13,63940000000,64092000000,63366000000,63652000000,63652000000,2735500
2017-01-16,63652000000,64014000000,63556000000,63831000000,63831000000,1763700
2017-01-17,63827000000,64658000000,63456000000,64354000000,64354000000,2933800
2017-01-18,64360000000,64680000000,64063000000,64150000000,64150000000,3008900
2017-01-19,64145000000,64456000000,63574000000,63951000000,63951000000,2867100
2017-01-20,63951000000,64694000000,63951000000,64521000000,64521000000,3416700
2017-01-23,64519000000,65816000000,64500000000,65749000000,65749000000,2957000
2017-01-24,65752000000,66173000000,65615000000,65840000000,65840000000,3850500
2017-01-26,65842000000,66594000000,65842000000,66191000000,66191000000,3494100
2017-01-27,66195000000,66242000000,65876000000,66034000000,66034000000,2583400
2017-01-30,66025000000,66025000000,64165000000,64302000000,64302000000,2264300
2017-01-31,64310000000,64901000000,64284000000,64671000000,64671000000,2737700
2017-02-01,64687000000,65594000000,64687000000,64836000000,64836000000,3214300
2017-02-02,64835000000,65132000000,64163000000,64578000000,64578000000,2959200
2017-02-03,64579000000,65387000000,64264000000,64954000000,64954000000,3482700
2017-02-06,64957000000,65327000000,63933000000,63993000000,63993000000,2551400
2017-02-07,64022000000,64815000000,63938000000,64199000000,64199000000,2776200
2017-02-08,64200000000,64835000000,63740000000,64835000000,64835000000,3138600
2017-02-09,64850000000,65302000000,64587000000,64965000000,64965000000,2641700
2017-02-10,64965000000,66292000000,64935000000,66125000000,66125000000,3439000
2017-02-13,66125000000,67094000000,66125000000,66968000000,66968000000,3108800
2017-02-14,66971000000,67110000000,66251000000,66713000000,66713000000,3370900
2017-02-15,66712000000,68016000000,66712000000,67976000000,67976000000,4119600
2017-02-16,67979000000,68456000000,67661000000,67814000000,67814000000,3550800
2017-02-17,67814000000,67819000000,67158000000,67748000000,67748000000,2787300
2017-02-20,67756000000,68674000000,67756000000,68533000000,68533000000,2171300
2017-02-21,68536000000,69112000000,68536000000,69052000000,69052000000,3051100
2017-02-22,69052000000,69052000000,68282000000,68590000000,68590000000,3374600
2017-02-23,68590000000,69488000000,67279000000,67461000000,67461000000,3977800
2017-02-24,67458000000,67458000000,66452000000,66662000000,66662000000,3059900
2017-03-01,66661000000,67398000000,66661000000,66989000000,66989000000,2378500
2017-03-02,67000000000,67035000000,65594000000,65855000000,65855000000,3095300
2017-03-03,65860000000,66801000000,65860000000,66786000000,66786000000,2654400
2017-03-06,66786000000,66892000000,66119000000,66341000000,66341000000,3337500
2017-03-07,66343000000,66641000000,65668000000,65742000000,65742000000,2886200
2017-03-08,65748000000,65810000000,64496000000,64718000000,64718000000,3727200
2017-03-09,64718000000,65068000000,64203000000,64585000000,64585000000,3513300
2017-03-10,64586000000,65725000000,64472000000,64675000000,64675000000,3432900
2017-03-13,64674000000,65651000000,64674000000,65534000000,65534000000,2162800
2017-03-14,65511000000,65549000000,64699000000,64699000000,64699000000,2824800
2017-03-15,64702000000,66318000000,64537000000,66235000000,66235000000,3742100
2017-03-16,66232000000,66554000000,65531000000,65783000000,65783000000,2860400
2017-03-17,65783000000,66205000000,64152000000,64210000000,64210000000,5213000
2017-03-20,64232000000,65136000000,63672000000,64884000000,64884000000,3613900
2017-03-21,64884000000,64965000000,62795000000,62980000000,62980000000,3700200
2017-03-22,62980000000,63747000000,62496000000,63521000000,63521000000,4063300
2017-03-23,63521000000,63942000000,62840000000,63531000000,63531000000,3447400
2017-03-24,63554000000,63997000000,63469000000,63854000000,63854000000,2571200
2017-03-27,63829000000,64356000000,63030000000,64308000000,64308000000,2672800
2017-03-28,64308000000,64847000000,64042000000,64640000000,64640000000,3359100
2017-03-29,64636000000,65551000000,64476000000,65528000000,65528000000,3488200
2017-03-30,65541000000,65775000000,65070000000,65266000000,65266000000,2335700
2017-03-31,65266000000,65597000000,64859000000,64984000000,64984000000,2614200
2017-04-03,64989000000,65384000000,64774000000,65211000000,65211000000,2858500
2017-04-04,65212000000,65775000000,64990000000,65769000000,65769000000,2085300
2017-04-05,65770000000,66211000000,64493000000,64775000000,64775000000,2982200
2017-04-06,64775000000,64921000000,63762000000,64223000000,64223000000,2875000
2017-04-07,64202000000,65197000000,64016000000,64593000000,64593000000,2853100
2017-04-10,64593000000,64928000000,64115000000,64650000000,64650000000,2984000
2017-04-11,64650000000,64872000000,63351000000,64360000000,64360000000,3178400
2017-04-12,64362000000,64456000000,63814000000,63892000000,63892000000,4253500
2017-04-13,63891000000,63992000000,62826000000,62826000000,62826000000,3212900
2017-04-17,62828000000,64424000000,62828000000,64335000000,64335000000,0
2017-04-18,64336000000,64591000000,63717000000,64159000000,64159000000,3144800
2017-04-19,64165000000,64572000000,63219000000,63407000000,63407000000,3069500
2017-04-20,63406000000,64163000000,63388000000,63761000000,63761000000,2899700
2017-04-24,63761000000,64754000000,63761000000,64389000000,64389000000,3194100
2017-04-25,64384000000,65148000000,63875000000,65148000000,65148000000,3037200
2017-04-26,65144000000,65436000000,64679000000,64862000000,64862000000,3221600
2017-04-27,64872000000,65327000000,64292000000,64677000000,64677000000,3112100
2017-04-28,64679000000,65403000000,64592000000,65403000000,65403000000,2973700
2017-05-02,65404000000,66877000000,65404000000,66722000000,66722000000,3497000
2017-05-03,66720000000,66758000000,65898000000,66094000000,66094000000,3446400
2017-05-04,66069000000,66099000000,64721000000,64863000000,64863000000,3779900
2017-05-05,64869000000,65768000000,64863000000,65710000000,65710000000,2760000
2017-05-08,65705000000,66015000000,65295000000,65526000000,65526000000,2273300
2017-05-09,65533000000,66536000000,65533000000,66278000000,66278000000,2679100
2017-05-10,66284000000,67528000000,66284000000,67350000000,67350000000,3174100
2017-05-11,67355000000,67709000000,67191000000,67538000000,67538000000,2872600
2017-05-12,67536000000,68429000000,67536000000,68222000000,68222000000,3822600
2017-05-15,68227000000,68593000000,68081000000,68474000000,68474000000,3290300
2017-05-16,68473000000,68792000000,68124000000,68684000000,68684000000,3672400
2017-05-17,68674000000,68674000000,67163000000,67540000000,67540000000,3317200
2017-05-18,67536000000,67536000000,60315000000,61597000000,61597000000,11046700
2017-05-19,61597000000,63488000000,61597000000,62639000000,62639000000,6120800
2017-05-22,62638000000,62638000000,60925000000,61673000000,61673000000,5815800
2017-05-23,61670000000,62775000000,61670000000,62662000000,62662000000,4753500
2017-05-24,62673000000,64016000000,62673000000,63257000000,63257000000,4181200
2017-05-25,63256000000,63991000000,62762000000,63227000000,63227000000,4001000
2017-05-26,63228000000,64170000000,63228000000,64085000000,64085000000,3849400
2017-05-29,64055000000,64055000000,63531000000,63761000000,63761000000,1646300
2017-05-30,63765000000,64107000000,63720000000,63962000000,63962000000,2235300
2017-05-31,63961000000,63984000000,62673000000,62711000000,62711000000,4535100
2017-06-01,62711000000,63293000000,62165000000,62289000000,62289000000,3370200
2017-06-02,62289000000,62773000000,62161000000,62511000000,62511000000,2874500
2017-06-05,62503000000,62800000000,62010000000,62450000000,62450000000,2421700
2017-06-06,62450000000,63302000000,62426000000,62955000000,62955000000,2993300
2017-06-07,62955000000,63637000000,62912000000,63171000000,63171000000,2892300
2017-06-08,63171000000,63171000000,62376000000,62756000000,62756000000,2702400
2017-06-09,62755000000,63066000000,62095000000,62211000000,62211000000,3099900
2017-06-12,62219000000,62286000000,61279000000,61700000000,61700000000,3026600
2017-06-13,61708000000,62012000000,61510000000,61829000000,61829000000,2469100
2017-06-14,61831000000,62475000000,61508000000,61923000000,61923000000,4328500
2017-06-16,61911000000,61921000000,61269000000,61626000000,61626000000,5088000
2017-06-19,61620000000,62272000000,61620000000,62014000000,62014000000,2752600
2017-06-20,62011000000,62011000000,60766000000,60766000000,60766000000,3956200
2017-06-21,60783000000,61188000000,60544000000,60762000000,60762000000,3274700
2017-06-22,60762000000,61354000000,60758000000,61272000000,61272000000,3066900
2017-06-23,61272000000,61400000000,60992000000,61087000000,61087000000,2836700
2017-06-26,61088000000,62251000000,61088000000,62188000000,62188000000,2599200
2017-06-27,62188000000,62424000000,61580000000,61675000000,61675000000,3275700
2017-06-28,61684000000,62057000000,61433000000,62018000000,62018000000,2719100
2017-06-29,62010000000,62499000000,61689000000,62239000000,62239000000,2915500
2017-06-30,62238000000,63038000000,62238000000,62900000000,62900000000,2688200
2017-07-03,62901000000,63338000000,62901000000,63280000000,63280000000,2086300
2017-07-04,63268000000,63346000000,63076000000,63232000000,63232000000,950700
2017-07-05,63215000000,63485000000,62708000000,63154000000,63154000000,3169900
2017-07-06,63156000000,63188000000,62354000000,62470000000,62470000000,3038700
2017-07-07,62474000000,62926000000,62035000000,62322000000,62322000000,2894200
2017-07-10,62322000000,63135000000,62322000000,63025000000,63025000000,2224000
2017-07-11,63027000000,63891000000,62908000000,63832000000,63832000000,2566700
2017-07-12,63840000000,64938000000,63827000000,64836000000,64836000000,4116300
2017-07-13,64854000000,65302000000,64854000000,65178000000,65178000000,3121700
2017-07-14,65178000000,65624000000,65178000000,65436000000,65436000000,2711600
2017-07-17,65431000000,65478000000,65119000000,65212000000,65212000000,2255300
2017-07-18,65208000000,65338000000,64943000000,65338000000,65338000000,2213500
2017-07-19,65337000000,65604000000,64874000000,65180000000,65180000000,2622700
2017-07-20,65178000000,65505000000,64898000000,64938000000,64938000000,2252900
2017-07-21,64936000000,65150000000,64599000000,64684000000,64684000000,2125500
2017-07-24,64695000000,65104000000,64678000000,65100000000,65100000000,0
2017-07-25,65101000000,65749000000,65101000000,65668000000,65668000000,2737400
2017-07-26,65668000000,65873000000,64992000000,65011000000,65011000000,2942300
2017-07-27,65013000000,65678000000,65013000000,65277000000,65277000000,2483900
2017-07-28,65253000000,65497000000,64953000000,65497000000,65497000000,2760700
2017-07-31,65503000000,66048000000,65503000000,65920000000,65920000000,2572700
2017-08-01,65925000000,66606000000,65925000000,66516000000,66516000000,2762600
2017-08-02,66504000000,67277000000,66305000000,67136000000,67136000000,3713700
2017-08-03,67136000000,67256000000,66705000000,66777000000,66777000000,2722400
2017-08-04,66783000000,67104000000,66525000000,66898000000,66898000000,2370900
2017-08-07,66898000000,68043000000,66887000000,67940000000,67940000000,2996800
2017-08-08,67936000000,68500000000,67671000000,67899000000,67899000000,3134300
2017-08-09,67894000000,67894000000,67290000000,67671000000,67671000000,2488000
2017-08-10,67671000000,67671000000,66650000000,66992000000,66992000000,2820800
2017-08-11,66992000000,67623000000,66678000000,67359000000,67359000000,2890000
2017-08-14,67364000000,68642000000,67226000000,68285000000,68285000000,2827300
2017-08-15,68296000000,68846000000,68293000000,68355000000,68355000000,2753200
2017-08-16,68356000000,68950000000,68304000000,68594000000,68594000000,3753400
2017-08-17,68596000000,68596000000,67866000000,67977000000,67977000000,2661800
2017-08-18,67990000000,68808000000,67979000000,68715000000,68715000000,3464800
2017-08-21,68713000000,69068000000,68514000000,68635000000,68635000000,2643300
2017-08-22,68645000000,70278000000,68645000000,70011000000,70011000000,3907500
2017-08-23,70011000000,70587000000,69947000000,70478000000,70478000000,3348400
2017-08-24,70482000000,71238000000,70482000000,71133000000,71133000000,3113000
2017-08-25,71138000000,71506000000,70801000000,71074000000,71074000000,2411000
2017-08-28,71074000000,71390000000,70909000000,71017000000,71017000000,2196400
2017-08-29,71005000000,71330000000,70517000000,71330000000,71330000000,2274700
2017-08-30,71328000000,71454000000,70755000000,70886000000,70886000000,2663200
2017-08-31,70887000000,71234000000,70516000000,70835000000,70835000000,4245100
2017-09-01,70848000000,72217000000,70846000000,71923000000,71923000000,3880900
2017-09-04,71921000000,72141000000,71671000000,72129000000,72129000000,1998000
2017-09-05,72134000000,73180000000,71827000000,72151000000,72151000000,4230900
2017-09-06,72157000000,73608000000,72157000000,73412000000,73412000000,4242500
2017-09-08,73413000000,73646000000,72925000000,73079000000,73079000000,3114100
2017-09-11,73096000000,74636000000,73096000000,74319000000,74319000000,3283100
2017-09-12,74322000000,75332000000,74294000000,74539000000,74539000000,3591700
2017-09-13,74543000000,75146000000,74196000000,74788000000,74788000000,3212500
2017-09-14,74787000000,74949000000,74397000000,74657000000,74657000000,3206100
2017-09-15,74656000000,75820000000,74648000000,75757000000,75757000000,4825000
2017-09-18,75758000000,76404000000,75621000000,75990000000,75990000000,3437400
2017-09-19,75990000000,76071000000,75300000000,75974000000,75974000000,3026100
2017-09-20,75974000000,76420000000,75074000000,76004000000,76004000000,3890900
2017-09-21,76014000000,76251000000,75282000000,75604000000,75604000000,3228500
2017-09-22,75618000000,75734000000,75029000000,75390000000,75390000000,2801700
2017-09-25,75381000000,75470000000,74303000000,74443000000,74443000000,3376500
2017-09-26,74443000000,74971000000,74319000000,74319000000,74319000000,3565400
2017-09-27,74358000000,74744000000,73125000000,73797000000,73797000000,3788600
2017-09-28,73808000000,74011000000,73277000000,73567000000,73567000000,3082900
2017-09-29,73571000000,74518000000,73571000000,74294000000,74294000000,3126600
2017-10-02,74295000000,74506000000,73845000000,74360000000,74360000000,2512000
2017-10-03,74363000000,76763000000,74363000000,76763000000,76763000000,3816900
2017-10-04,76763000000,77004000000,76422000000,76591000000,76591000000,3119500
2017-10-05,76592000000,78024000000,76592000000,76618000000,76618000000,4112900
2017-10-06,76618000000,76618000000,75603000000,76055000000,76055000000,2994300
2017-10-09,76055000000,76067000000,75181000000,75727000000,75727000000,2335300
2017-10-10,75745000000,76996000000,75745000000,76897000000,76897000000,3489200
2017-10-11,76910000000,76985000000,76323000000,76660000000,76660000000,3781500
2017-10-13,76659000000,77319000000,76659000000,76990000000,76990000000,3200100
2017-10-16,76985000000,77382000000,76565000000,76892000000,76892000000,3075600
2017-10-17,76892000000,76892000000,76046000000,76201000000,76201000000,2771100
2017-10-18,76211000000,76730000000,76012000000,76591000000,76591000000,3156800
2017-10-19,76591000000,76591000000,75366000000,76283000000,76283000000,2509800
2017-10-20,76291000000,76971000000,76291000000,76391000000,76391000000,2645300
2017-10-23,76398000000,76498000000,75315000000,75413000000,75413000000,2631800
2017-10-24,75426000000,76420000000,75426000000,76350000000,76350000000,3047500
2017-10-25,76350000000,76883000000,75404000000,76671000000,76671000000,2953800
2017-10-26,76671000000,77061000000,75813000000,75896000000,75896000000,2901100
2017-10-27,75898000000,76617000000,75601000000,75976000000,75976000000,3434400
2017-10-30,75973000000,75973000000,74305000000,74800000000,74800000000,3811600
2017-10-31,74798000000,75142000000,74145000000,74308000000,74308000000,3545700
2017-11-01,74310000000,75199000000,73823000000,73824000000,73824000000,3668100
2017-11-03,73834000000,74254000000,73094000000,73915000000,73915000000,4386900
2017-11-06,73911000000,74445000000,73830000000,74311000000,74311000000,3297400
2017-11-07,74306000000,74306000000,72386000000,72415000000,72415000000,4888900
2017-11-08,72468000000,74481000000,72468000000,74363000000,74363000000,3408800
2017-11-09,74363000000,74363000000,72795000000,72931000000,72931000000,3303800
2017-11-10,72932000000,73019000000,71920000000,72166000000,72166000000,3140100
2017-11-13,72167000000,72735000000,71776000000,72475000000,72475000000,2783400
2017-11-14,72442000000,72838000000,70825000000,70827000000,70827000000,4352600
2017-11-15,72442000000,72838000000,70825000000,70827000000,70827000000,0
2017-11-16,70827000000,72896000000,70827000000,72512000000,72512000000,3340900
2017-11-17,72512000000,73632000000,72390000000,73437000000,73437000000,2749700
2017-11-21,73439000000,75073000000,73439000000,74595000000,74595000000,3539600
2017-11-22,74611000000,75019000000,74242000000,74519000000,74519000000,3410600
2017-11-23,74519000000,74578000000,73851000000,74487000000,74487000000,1556800
2017-11-24,74503000000,74542000000,74093000000,74157000000,74157000000,2510300
2017-11-27,74157000000,74157000000,73159000000,74059000000,74059000000,2810800
2017-11-28,74060000000,74989000000,74056000000,74140000000,74140000000,3030700
2017-11-29,74146000000,74515000000,72700000000,72700000000,72700000000,3639400
2017-11-30,72700000000,72700000000,71215000000,71971000000,71971000000,5348800
2017-12-01,71955000000,72472000000,71488000000,72264000000,72264000000,3003100
2017-12-04,72266000000,73749000000,72266000000,73090000000,73090000000,3038600
2017-12-05,73090000000,74166000000,72319000000,72546000000,72546000000,2913300
2017-12-06,72535000000,73418000000,71906000000,73268000000,73268000000,3099300
2017-12-07,73268000000,73268000000,71356000000,72487000000,72487000000,3260800
2017-12-08,72489000000,73425000000,72489000000,72732000000,72732000000,3085600
2017-12-11,72775000000,73361000000,72498000000,72800000000,72800000000,2450200
2017-12-12,72800000000,73814000000,71798000000,73814000000,73814000000,2956100
2017-12-13,73827000000,74622000000,72569000000,72914000000,72914000000,4494700
2017-12-14,72913000000,72913000000,71969000000,72429000000,72429000000,3491800
2017-12-15,72428000000,73069000000,72277000000,72608000000,72608000000,4659500
2017-12-18,72621000000,73519000000,72621000000,73115000000,73115000000,3202900
2017-12-19,73122000000,73139000000,72347000000,72680000000,72680000000,2351600
2017-12-20,72680000000,73492000000,72680000000,73367000000,73367000000,2219600
2017-12-21,73367000000,75133000000,73265000000,75133000000,75133000000,3056400
2017-12-22,75128000000,75227000000,74623000000,75187000000,75187000000,1906900
2017-12-26,75187000000,75758000000,74924000000,75688000000,75688000000,1579700
2017-12-27,75708000000,76293000000,75708000000,76073000000,76073000000,1792200
2017-12-28,76077000000,76437000000,76077000000,76402000000,76402000000,2083000
2017-12-29,76077000000,76437000000,76077000000,76402000000,76402000000,0
2018-01-02,76403000000,77909000000,76403000000,77891000000,77891000000,2880300
2018-01-03,77889000000,78414000000,77602000000,77995000000,77995000000,3142200
2018-01-04,77998000000,79135000000,77998000000,78647000000,78647000000,3486100
2018-01-05,78644000000,79071000000,78218000000,79071000000,79071000000,2747100
2018-01-08,79070000000,79395000000,78631000000,79379000000,79379000000,2550800
2018-01-09,79379000000,79415000000,78699000000,78864000000,78864000000,3458600
2018-01-10,78864000000,78864000000,78164000000,78201000000,78201000000,2759900
2018-01-11,78201000000,79365000000,78201000000,79365000000,79365000000,3409400
2018-01-12,79365000000,79440000000,78861000000,79349000000,79349000000,3577800
2018-01-15,79349000000,79847000000,79349000000,79752000000,79752000000,1941000
2018-01-16,79751000000,80246000000,79668000000,79832000000,79832000000,2982500
2018-01-17,79832000000,81189000000,79828000000,81189000000,81189000000,3341200
2018-01-18,81185000000,81367000000,80498000000,80963000000,80963000000,3429600
2018-01-19,80965000000,81429000000,80854000000,81220000000,81220000000,3123200
2018-01-22,81220000000,81675000000,80923000000,81675000000,81675000000,2693000
2018-01-23,81676000000,81676000000,80524000000,80678000000,80678000000,3711200
2018-01-24,80679000000,83680000000,80679000000,83680000000,83680000000,5503700
2018-01-25,80679000000,83680000000,80679000000,83680000000,83680000000,0
2018-01-26,83680000000,85531000000,83680000000,85531000000,85531000000,5410600
2018-01-29,85531000000,85531000000,84341000000,84698000000,84698000000,3889600
2018-01-30,84697000000,84697000000,83804000000,84482000000,84482000000,3566000
2018-01-31,84485000000,86213000000,84484000000,84913000000,84913000000,4233500
2018-02-01,84913000000,86028000000,84833000000,85495000000,85495000000,4085300
2018-02-02,85495000000,85495000000,83831000000,84041000000,84041000000,3376900
2018-02-05,84040000000,84311000000,81861000000,81861000000,81861000000,3253600
2018-02-06,81857000000,84162000000,80804000000,83894000000,83894000000,5599100
2018-02-07,83894000000,84410000000,82548000000,82767000000,82767000000,3886000
2018-02-08,82773000000,83501000000,81109000000,81533000000,81533000000,4011400
2018-02-09,81532000000,81897000000,79690000000,80899000000,80899000000,4283400
2018-02-14,80901000000,83782000000,80901000000,83543000000,83543000000,3910700
2018-02-15,83551000000,84686000000,83551000000,84291000000,84291000000,3489300
2018-02-16,84291000000,84575000000,83824000000,84525000000,84525000000,3475800
2018-02-19,84525000000,84956000000,84525000000,84793000000,84793000000,2088900
2018-02-20,84792000000,86290000000,84261000000,85804000000,85804000000,4078100
2018-02-21,85804000000,87358000000,85804000000,86052000000,86052000000,4815500
2018-02-22,86050000000,87159000000,86050000000,86686000000,86686000000,3535700
2018-02-23,86690000000,87345000000,86138000000,87293000000,87293000000,4178600
2018-02-26,87296000000,88318000000,87242000000,87653000000,87653000000,4047100
2018-02-27,87649000000,87839000000,86613000000,86935000000,86935000000,3534700
2018-02-28,86939000000,87109000000,85431000000,85481000000,85481000000,5947100
2018-03-01,85337000000,86260000000,84640000000,85378000000,85378000000,4341300
2018-03-02,85378000000,85761000000,83897000000,85761000000,85761000000,3884300
2018-03-05,85292000000,86165000000,85053000000,86023000000,86023000000,3425200
2018-03-06,86023000000,86931000000,85653000000,85653000000,85653000000,3608600
2018-03-07,85653000000,85653000000,84397000000,85484000000,85484000000,3456800
2018-03-08,85510000000,85830000000,84491000000,84985000000,84985000000,3694700
2018-03-09,84987000000,86389000000,84749000000,86371000000,86371000000,3481500
2018-03-12,86386000000,87046000000,86386000000,86900000000,86900000000,2602900
2018-03-13,86902000000,87333000000,86119000000,86384000000,86384000000,2735800
2018-03-14,86383000000,86970000000,85691000000,86051000000,86051000000,2561000
2018-03-15,86051000000,86051000000,84720000000,84928000000,84928000000,3840100
2018-03-16,84928000000,85495000000,84525000000,84886000000,84886000000,5446200
2018-03-19,84886000000,84886000000,83678000000,83913000000,83913000000,3330600
2018-03-20,83919000000,84412000000,83682000000,84164000000,84164000000,2682000
2018-03-21,84166000000,85145000000,84080000000,84977000000,84977000000,3260900
2018-03-22,84984000000,85499000000,84197000000,84768000000,84768000000,3241700
2018-03-23,84766000000,85450000000,84042000000,84377000000,84377000000,3176900
2018-03-26,84377000000,85553000000,84357000000,85088000000,85088000000,2355600
2018-03-27,85103000000,85296000000,83542000000,83808000000,83808000000,2948400
2018-03-28,83806000000,83889000000,82889000000,83874000000,83874000000,2911400
2018-03-29,83874000000,85708000000,83874000000,85366000000,85366000000,3150300
2018-04-02,85365000000,85675000000,84166000000,84666000000,84666000000,2598500
2018-04-03,84669000000,85411000000,84210000000,84623000000,84623000000,2579000
2018-04-04,84610000000,84610000000,82826000000,84360000000,84360000000,2948300
2018-04-05,84374000000,86148000000,84374000000,85210000000,85210000000,4257700
2018-04-06,85210000000,85210000000,83833000000,84820000000,84820000000,3069100
2018-04-09,84832000000,85110000000,83155000000,83307000000,83307000000,3174800
2018-04-10,83312000000,84538000000,83312000000,84510000000,84510000000,3518700
2018-04-11,84494000000,85417000000,84340000000,85246000000,85246000000,3370600
2018-04-12,85246000000,85577000000,85025000000,85444000000,85444000000,2837000
2018-04-13,85441000000,85441000000,84144000000,84334000000,84334000000,3504200
2018-04-16,84328000000,84591000000,82762000000,82862000000,82862000000,2913400
2018-04-17,82862000000,84191000000,82810000000,84086000000,84086000000,2628600
2018-04-18,84090000000,86149000000,84090000000,85776000000,85776000000,4196900
2018-04-19,85775000000,86059000000,85197000000,85824000000,85824000000,3522500
2018-04-20,85823000000,85823000000,85025000000,85550000000,85550000000,2990100
2018-04-23,85520000000,85746000000,84711000000,85602000000,85602000000,2426000
2018-04-24,85603000000,86578000000,85106000000,85469000000,85469000000,2845000
2018-04-25,85466000000,85466000000,84349000000,85044000000,85044000000,3218400
2018-04-26,85051000000,86383000000,85051000000,86383000000,86383000000,3138000
2018-04-27,86383000000,87179000000,86262000000,86445000000,86445000000,0
2018-04-30,86443000000,86739000000,85979000000,86115000000,86115000000,2181000
2018-05-02,86111000000,86111000000,84383000000,84547000000,84547000000,3720600
2018-05-03,84547000000,84562000000,83178000000,83288000000,83288000000,3977800
2018-05-04,83286000000,83671000000,82746000000,83118000000,83118000000,3472900
2018-05-07,83199000000,83643000000,82602000000,82714000000,82714000000,2843000
2018-05-08,82715000000,83409000000,82201000000,82956000000,82956000000,3949500
2018-05-09,82977000000,84447000000,82855000000,84265000000,84265000000,4695400
2018-05-10,84284000000,86201000000,84284000000,85861000000,85861000000,4611100
2018-05-11,85861000000,86406000000,85183000000,85220000000,85220000000,4379700
2018-05-14,85222000000,86105000000,84688000000,85232000000,85232000000,4080700
2018-05-15,85225000000,85231000000,83830000000,85130000000,85130000000,4405100
2018-05-16,85122000000,86678000000,85044000000,86537000000,86537000000,3707000
2018-05-17,86537000000,86537000000,83377000000,83622000000,83622000000,5508600
2018-05-18,83614000000,83614000000,81391000000,83082000000,83082000000,5730200
2018-05-21,83095000000,83883000000,81576000000,81815000000,81815000000,4242200
2018-05-22,81817000000,83396000000,81613000000,82739000000,82739000000,4785500
2018-05-23,82742000000,82742000000,80867000000,80867000000,80867000000,3875500
2018-05-24,80860000000,80860000000,79027000000,80122000000,80122000000,6182200
2018-05-25,80123000000,80629000000,78622000000,78898000000,78898000000,4650100
2018-05-28,78886000000,78886000000,75337000000,75356000000,75356000000,4176200
2018-05-29,75361000000,77214000000,75361000000,76072000000,76072000000,5972300
2018-05-30,76058000000,77097000000,75515000000,76754000000,76754000000,7442100
